Number of Samples	Sampling Rate (Hz)
1024.000000	22000.000000

Time (s)	Time History Channel 0	Frequency (Hz)	Power Spectrum Channel 0
0.031227	1.998233	NaN	NaN
0.031273	1.977505	NaN	NaN
0.031318	1.998233	NaN	NaN
0.031364	1.956777	NaN	NaN
0.031409	1.894591	NaN	NaN
0.031455	1.832407	NaN	NaN
0.031500	1.687308	NaN	NaN
0.031545	1.521482	NaN	NaN
0.031591	1.397112	NaN	NaN
0.031636	1.293470	NaN	NaN
0.031682	1.169101	NaN	NaN
0.031727	1.086187	NaN	NaN
0.031773	1.106915	NaN	NaN
0.031818	1.106915	NaN	NaN
0.031864	1.086187	NaN	NaN
0.031909	1.065459	NaN	NaN
0.031955	1.024002	NaN	NaN
0.032000	0.961818	NaN	NaN
0.032045	0.858175	NaN	NaN
0.032091	0.775263	NaN	NaN
0.032136	0.733806	NaN	NaN
0.032182	0.671621	NaN	NaN
0.032227	0.609436	NaN	NaN
0.032273	0.464337	NaN	NaN
0.032318	0.464337	NaN	NaN
0.032364	0.443609	NaN	NaN
0.032409	0.402153	NaN	NaN
0.032455	0.360696	NaN	NaN
0.032500	0.298512	NaN	NaN
0.032545	0.257054	NaN	NaN
0.032591	0.277782	NaN	NaN
0.032636	0.277782	NaN	NaN
0.032682	0.236326	NaN	NaN
0.032727	0.215598	NaN	NaN
0.032773	0.194870	NaN	NaN
0.032818	0.174141	NaN	NaN
0.032864	0.070499	NaN	NaN
0.032909	0.049771	NaN	NaN
0.032955	0.049771	NaN	NaN
0.033000	0.049771	NaN	NaN
0.033045	0.029043	NaN	NaN
0.033091	0.029043	NaN	NaN
0.033136	0.049771	NaN	NaN
0.033182	0.049771	NaN	NaN
0.033227	0.049771	NaN	NaN
0.033273	0.049771	NaN	NaN
0.033318	0.049771	NaN	NaN
0.033364	0.029043	NaN	NaN
0.033409	0.049771	NaN	NaN
0.033455	0.029043	NaN	NaN
0.033500	0.029043	NaN	NaN
0.033545	0.049771	NaN	NaN
0.033591	0.049771	NaN	NaN
0.033636	0.049771	NaN	NaN
0.033682	0.049771	NaN	NaN
0.033727	0.029043	NaN	NaN
0.033773	0.029043	NaN	NaN
0.033818	0.049771	NaN	NaN
0.033864	0.049771	NaN	NaN
0.033909	0.008315	NaN	NaN
0.033955	0.049771	NaN	NaN
0.034000	0.049771	NaN	NaN
0.034045	0.049771	NaN	NaN
0.034091	0.049771	NaN	NaN
0.034136	0.049771	NaN	NaN
0.034182	0.049771	NaN	NaN
0.034227	0.049771	NaN	NaN
0.034273	0.029043	NaN	NaN
0.034318	0.049771	NaN	NaN
0.034364	0.049771	NaN	NaN
0.034409	0.111957	NaN	NaN
0.034455	0.049771	NaN	NaN
0.034500	0.049771	NaN	NaN
0.034545	0.029043	NaN	NaN
0.034591	0.277782	NaN	NaN
0.034636	0.422881	NaN	NaN
0.034682	0.547251	NaN	NaN
0.034727	0.671621	NaN	NaN
0.034773	0.713078	NaN	NaN
0.034818	0.775263	NaN	NaN
0.034864	0.775263	NaN	NaN
0.034909	0.775263	NaN	NaN
0.034955	0.733806	NaN	NaN
0.035000	0.775263	NaN	NaN
0.035045	0.858175	NaN	NaN
0.035091	0.982546	NaN	NaN
0.035136	1.106915	NaN	NaN
0.035182	1.272742	NaN	NaN
0.035227	1.417840	NaN	NaN
0.035273	1.521482	NaN	NaN
0.035318	1.542211	NaN	NaN
0.035364	1.521482	NaN	NaN
0.035409	1.500753	NaN	NaN
0.035455	1.500753	NaN	NaN
0.035500	1.500753	NaN	NaN
0.035545	1.480025	NaN	NaN
0.035591	1.625123	NaN	NaN
0.035636	1.770222	NaN	NaN
0.035682	1.894591	NaN	NaN
0.035727	2.039690	NaN	NaN
0.035773	2.143332	NaN	NaN
0.035818	2.205517	NaN	NaN
0.035864	2.288429	NaN	NaN
0.035909	2.350615	NaN	NaN
0.035955	2.433528	NaN	NaN
0.036000	2.474984	NaN	NaN
0.036045	2.516441	NaN	NaN
0.036091	2.516441	NaN	NaN
0.036136	2.620083	NaN	NaN
0.036182	2.682268	NaN	NaN
0.036227	2.827366	NaN	NaN
0.036273	2.910279	NaN	NaN
0.036318	2.993193	NaN	NaN
0.036364	3.055377	NaN	NaN
0.036409	3.138290	NaN	NaN
0.036455	3.200476	NaN	NaN
0.036500	3.283389	NaN	NaN
0.036545	3.345573	NaN	NaN
0.036591	3.345573	NaN	NaN
0.036636	3.366302	NaN	NaN
0.036682	3.511400	NaN	NaN
0.036727	3.615042	NaN	NaN
0.036773	3.718683	NaN	NaN
0.036818	3.822325	NaN	NaN
0.036864	3.884510	NaN	NaN
0.036909	3.925967	NaN	NaN
0.036955	3.946695	NaN	NaN
0.037000	4.008880	NaN	NaN
0.037045	4.050337	NaN	NaN
0.037091	4.091793	NaN	NaN
0.037136	4.133250	NaN	NaN
0.037182	4.133250	NaN	NaN
0.037227	4.236892	NaN	NaN
0.037273	4.299076	NaN	NaN
0.037318	4.340533	NaN	NaN
0.037364	4.402719	NaN	NaN
0.037409	4.485631	NaN	NaN
0.037455	4.547816	NaN	NaN
0.037500	4.610002	NaN	NaN
0.037545	4.672186	NaN	NaN
0.037591	4.692915	NaN	NaN
0.037636	4.734371	NaN	NaN
0.037682	4.692915	NaN	NaN
0.037727	4.672186	NaN	NaN
0.037773	4.713643	NaN	NaN
0.037818	4.755099	NaN	NaN
0.037864	4.796556	NaN	NaN
0.037909	4.838013	NaN	NaN
0.037955	4.879470	NaN	NaN
0.038000	4.900198	NaN	NaN
0.038045	4.900198	NaN	NaN
0.038091	4.941654	NaN	NaN
0.038136	4.941654	NaN	NaN
0.038182	4.941654	NaN	NaN
0.038227	4.941654	NaN	NaN
0.038273	4.941654	NaN	NaN
0.038318	4.941654	NaN	NaN
0.038364	4.941654	NaN	NaN
0.038409	4.962382	NaN	NaN
0.038455	4.962382	NaN	NaN
0.038500	4.941654	NaN	NaN
0.038545	4.941654	NaN	NaN
0.038591	4.941654	NaN	NaN
0.038636	4.941654	NaN	NaN
0.038682	4.941654	NaN	NaN
0.038727	4.941654	NaN	NaN
0.038773	4.941654	NaN	NaN
0.038818	4.941654	NaN	NaN
0.038864	4.941654	NaN	NaN
0.038909	4.962382	NaN	NaN
0.038955	4.941654	NaN	NaN
0.039000	4.941654	NaN	NaN
0.039045	4.941654	NaN	NaN
0.039091	4.858741	NaN	NaN
0.039136	4.838013	NaN	NaN
0.039182	4.775827	NaN	NaN
0.039227	4.755099	NaN	NaN
0.039273	4.692915	NaN	NaN
0.039318	4.630730	NaN	NaN
0.039364	4.527088	NaN	NaN
0.039409	4.527088	NaN	NaN
0.039455	4.506360	NaN	NaN
0.039500	4.361261	NaN	NaN
0.039545	4.278348	NaN	NaN
0.039591	4.236892	NaN	NaN
0.039636	4.299076	NaN	NaN
0.039682	4.402719	NaN	NaN
0.039727	4.506360	NaN	NaN
0.039773	4.527088	NaN	NaN
0.039818	4.485631	NaN	NaN
0.039864	4.340533	NaN	NaN
0.039909	4.091793	NaN	NaN
0.039955	3.884510	NaN	NaN
0.040000	3.760140	NaN	NaN
0.040045	3.677227	NaN	NaN
0.040091	3.677227	NaN	NaN
0.040136	3.677227	NaN	NaN
0.040182	3.718683	NaN	NaN
0.040227	3.739412	NaN	NaN
0.040273	3.739412	NaN	NaN
0.040318	3.677227	NaN	NaN
0.040364	3.552857	NaN	NaN
0.040409	3.345573	NaN	NaN
0.040455	3.200476	NaN	NaN
0.040500	3.159019	NaN	NaN
0.040545	3.138290	NaN	NaN
0.040591	3.117562	NaN	NaN
0.040636	3.013921	NaN	NaN
0.040682	2.951735	NaN	NaN
0.040727	2.951735	NaN	NaN
0.040773	2.868822	NaN	NaN
0.040818	2.806638	NaN	NaN
0.040864	2.682268	NaN	NaN
0.040909	2.620083	NaN	NaN
0.040955	2.599355	NaN	NaN
0.041000	2.557898	NaN	NaN
0.041045	2.599355	NaN	NaN
0.041091	2.537169	NaN	NaN
0.041136	2.454256	NaN	NaN
0.041182	2.329886	NaN	NaN
0.041227	2.184788	NaN	NaN
0.041273	2.039690	NaN	NaN
0.041318	1.894591	NaN	NaN
0.041364	1.832407	NaN	NaN
0.041409	1.770222	NaN	NaN
0.041455	1.770222	NaN	NaN
0.041500	1.770222	NaN	NaN
0.041545	1.666580	NaN	NaN
0.041591	1.625123	NaN	NaN
0.041636	1.562939	NaN	NaN
0.041682	1.500753	NaN	NaN
0.041727	1.376384	NaN	NaN
0.041773	1.355656	NaN	NaN
0.041818	1.252014	NaN	NaN
0.041864	1.189829	NaN	NaN
0.041909	1.106915	NaN	NaN
0.041955	1.065459	NaN	NaN
0.042000	1.024002	NaN	NaN
0.042045	0.961818	NaN	NaN
0.042091	0.941089	NaN	NaN
0.042136	0.920361	NaN	NaN
0.042182	0.858175	NaN	NaN
0.042227	0.775263	NaN	NaN
0.042273	0.692349	NaN	NaN
0.042318	0.609436	NaN	NaN
0.042364	0.526523	NaN	NaN
0.042409	0.443609	NaN	NaN
0.042455	0.443609	NaN	NaN
0.042500	0.443609	NaN	NaN
0.042545	0.443609	NaN	NaN
0.042591	0.381424	NaN	NaN
0.042636	0.132685	NaN	NaN
0.042682	0.029043	NaN	NaN
0.042727	0.070499	NaN	NaN
0.042773	0.049771	NaN	NaN
0.042818	0.049771	NaN	NaN
0.042864	0.049771	NaN	NaN
0.042909	0.049771	NaN	NaN
0.042955	0.049771	NaN	NaN
0.043000	0.049771	NaN	NaN
0.043045	0.049771	NaN	NaN
0.043091	0.049771	NaN	NaN
0.043136	0.029043	NaN	NaN
0.043182	0.049771	NaN	NaN
0.043227	0.049771	NaN	NaN
0.043273	0.049771	NaN	NaN
0.043318	0.049771	NaN	NaN
0.043364	0.029043	NaN	NaN
0.043409	0.049771	NaN	NaN
0.043455	0.049771	NaN	NaN
0.043500	0.049771	NaN	NaN
0.043545	0.049771	NaN	NaN
0.043591	0.049771	NaN	NaN
0.043636	0.049771	NaN	NaN
0.043682	0.029043	NaN	NaN
0.043727	0.029043	NaN	NaN
0.043773	0.070499	NaN	NaN
0.043818	0.049771	NaN	NaN
0.043864	0.049771	NaN	NaN
0.043909	0.049771	NaN	NaN
0.043955	0.029043	NaN	NaN
0.044000	0.049771	NaN	NaN
0.044045	0.049771	NaN	NaN
0.044091	0.049771	NaN	NaN
0.044136	0.049771	NaN	NaN
0.044182	0.049771	NaN	NaN
0.044227	0.049771	NaN	NaN
0.044273	0.029043	NaN	NaN
0.044318	0.049771	NaN	NaN
0.044364	0.029043	NaN	NaN
0.044409	0.049771	NaN	NaN
0.044455	0.402153	NaN	NaN
0.044500	0.526523	NaN	NaN
0.044545	0.464337	NaN	NaN
0.044591	0.339968	NaN	NaN
0.044636	0.360696	NaN	NaN
0.044682	0.277782	NaN	NaN
0.044727	0.298512	NaN	NaN
0.044773	0.443609	NaN	NaN
0.044818	0.526523	NaN	NaN
0.044864	0.713078	NaN	NaN
0.044909	0.878904	NaN	NaN
0.044955	1.044730	NaN	NaN
0.045000	1.106915	NaN	NaN
0.045045	1.127644	NaN	NaN
0.045091	1.148372	NaN	NaN
0.045136	1.169101	NaN	NaN
0.045182	1.189829	NaN	NaN
0.045227	1.252014	NaN	NaN
0.045273	1.314198	NaN	NaN
0.045318	1.293470	NaN	NaN
0.045364	1.334927	NaN	NaN
0.045409	1.521482	NaN	NaN
0.045455	1.645852	NaN	NaN
0.045500	1.749494	NaN	NaN
0.045545	1.853135	NaN	NaN
0.045591	1.936049	NaN	NaN
0.045636	1.977505	NaN	NaN
0.045682	2.018962	NaN	NaN
0.045727	2.060418	NaN	NaN
0.045773	2.122603	NaN	NaN
0.045818	2.184788	NaN	NaN
0.045864	2.267701	NaN	NaN
0.045909	2.267701	NaN	NaN
0.045955	2.392071	NaN	NaN
0.046000	2.474984	NaN	NaN
0.046045	2.537169	NaN	NaN
0.046091	2.661539	NaN	NaN
0.046136	2.744452	NaN	NaN
0.046182	2.848094	NaN	NaN
0.046227	2.931007	NaN	NaN
0.046273	3.013921	NaN	NaN
0.046318	3.076106	NaN	NaN
0.046364	3.138290	NaN	NaN
0.046409	3.200476	NaN	NaN
0.046455	3.159019	NaN	NaN
0.046500	3.262661	NaN	NaN
