Number of Samples	Sampling Rate (Hz)
1024.000000	22000.000000

Time (s)	Time History Channel 0	Frequency (Hz)	Power Spectrum Channel 0
0.031227	2.682268	NaN	NaN
0.031273	2.661539	NaN	NaN
0.031318	2.557898	NaN	NaN
0.031364	2.495713	NaN	NaN
0.031409	2.433528	NaN	NaN
0.031455	2.433528	NaN	NaN
0.031500	2.454256	NaN	NaN
0.031545	2.516441	NaN	NaN
0.031591	2.557898	NaN	NaN
0.031636	2.620083	NaN	NaN
0.031682	2.661539	NaN	NaN
0.031727	2.557898	NaN	NaN
0.031773	2.537169	NaN	NaN
0.031818	2.537169	NaN	NaN
0.031864	2.537169	NaN	NaN
0.031909	2.516441	NaN	NaN
0.031955	2.495713	NaN	NaN
0.032000	2.516441	NaN	NaN
0.032045	2.495713	NaN	NaN
0.032091	2.516441	NaN	NaN
0.032136	2.537169	NaN	NaN
0.032182	2.537169	NaN	NaN
0.032227	2.495713	NaN	NaN
0.032273	2.537169	NaN	NaN
0.032318	2.557898	NaN	NaN
0.032364	2.578626	NaN	NaN
0.032409	2.599355	NaN	NaN
0.032455	2.578626	NaN	NaN
0.032500	2.557898	NaN	NaN
0.032545	2.537169	NaN	NaN
0.032591	2.537169	NaN	NaN
0.032636	2.537169	NaN	NaN
0.032682	2.557898	NaN	NaN
0.032727	2.537169	NaN	NaN
0.032773	2.537169	NaN	NaN
0.032818	2.454256	NaN	NaN
0.032864	2.516441	NaN	NaN
0.032909	2.537169	NaN	NaN
0.032955	2.557898	NaN	NaN
0.033000	2.537169	NaN	NaN
0.033045	2.516441	NaN	NaN
0.033091	2.433528	NaN	NaN
0.033136	2.371343	NaN	NaN
0.033182	2.350615	NaN	NaN
0.033227	2.412800	NaN	NaN
0.033273	2.454256	NaN	NaN
0.033318	2.495713	NaN	NaN
0.033364	2.537169	NaN	NaN
0.033409	2.620083	NaN	NaN
0.033455	2.682268	NaN	NaN
0.033500	2.661539	NaN	NaN
0.033545	2.620083	NaN	NaN
0.033591	2.578626	NaN	NaN
0.033636	2.537169	NaN	NaN
0.033682	2.495713	NaN	NaN
0.033727	2.474984	NaN	NaN
0.033773	2.474984	NaN	NaN
0.033818	2.516441	NaN	NaN
0.033864	2.516441	NaN	NaN
0.033909	2.474984	NaN	NaN
0.033955	2.516441	NaN	NaN
0.034000	2.537169	NaN	NaN
0.034045	2.537169	NaN	NaN
0.034091	2.537169	NaN	NaN
0.034136	2.516441	NaN	NaN
0.034182	2.516441	NaN	NaN
0.034227	2.516441	NaN	NaN
0.034273	2.537169	NaN	NaN
0.034318	2.537169	NaN	NaN
0.034364	2.537169	NaN	NaN
0.034409	2.557898	NaN	NaN
0.034455	2.537169	NaN	NaN
0.034500	2.433528	NaN	NaN
0.034545	2.454256	NaN	NaN
0.034591	2.495713	NaN	NaN
0.034636	2.537169	NaN	NaN
0.034682	2.620083	NaN	NaN
0.034727	2.682268	NaN	NaN
0.034773	2.682268	NaN	NaN
0.034818	2.661539	NaN	NaN
0.034864	2.599355	NaN	NaN
0.034909	2.495713	NaN	NaN
0.034955	2.392071	NaN	NaN
0.035000	2.288429	NaN	NaN
0.035045	2.329886	NaN	NaN
0.035091	2.392071	NaN	NaN
0.035136	2.495713	NaN	NaN
0.035182	2.557898	NaN	NaN
0.035227	2.620083	NaN	NaN
0.035273	2.640811	NaN	NaN
0.035318	2.620083	NaN	NaN
0.035364	2.578626	NaN	NaN
0.035409	2.516441	NaN	NaN
0.035455	2.495713	NaN	NaN
0.035500	2.433528	NaN	NaN
0.035545	2.350615	NaN	NaN
0.035591	2.392071	NaN	NaN
0.035636	2.433528	NaN	NaN
0.035682	2.495713	NaN	NaN
0.035727	2.454256	NaN	NaN
0.035773	2.371343	NaN	NaN
0.035818	2.288429	NaN	NaN
0.035864	2.288429	NaN	NaN
0.035909	2.288429	NaN	NaN
0.035955	2.392071	NaN	NaN
0.036000	2.516441	NaN	NaN
0.036045	2.599355	NaN	NaN
0.036091	2.557898	NaN	NaN
0.036136	2.599355	NaN	NaN
0.036182	2.599355	NaN	NaN
0.036227	2.537169	NaN	NaN
0.036273	2.537169	NaN	NaN
0.036318	2.495713	NaN	NaN
0.036364	2.454256	NaN	NaN
0.036409	2.433528	NaN	NaN
0.036455	2.454256	NaN	NaN
0.036500	2.474984	NaN	NaN
0.036545	2.516441	NaN	NaN
0.036591	2.516441	NaN	NaN
0.036636	2.495713	NaN	NaN
0.036682	2.537169	NaN	NaN
0.036727	2.537169	NaN	NaN
0.036773	2.495713	NaN	NaN
0.036818	2.433528	NaN	NaN
0.036864	2.412800	NaN	NaN
0.036909	2.454256	NaN	NaN
0.036955	2.495713	NaN	NaN
0.037000	2.516441	NaN	NaN
0.037045	2.537169	NaN	NaN
0.037091	2.537169	NaN	NaN
0.037136	2.537169	NaN	NaN
0.037182	2.454256	NaN	NaN
0.037227	2.454256	NaN	NaN
0.037273	2.454256	NaN	NaN
0.037318	2.474984	NaN	NaN
0.037364	2.495713	NaN	NaN
0.037409	2.516441	NaN	NaN
0.037455	2.557898	NaN	NaN
0.037500	2.557898	NaN	NaN
0.037545	2.557898	NaN	NaN
0.037591	2.557898	NaN	NaN
0.037636	2.537169	NaN	NaN
0.037682	2.495713	NaN	NaN
0.037727	2.392071	NaN	NaN
0.037773	2.433528	NaN	NaN
0.037818	2.433528	NaN	NaN
0.037864	2.454256	NaN	NaN
0.037909	2.474984	NaN	NaN
0.037955	2.495713	NaN	NaN
0.038000	2.516441	NaN	NaN
0.038045	2.516441	NaN	NaN
0.038091	2.537169	NaN	NaN
0.038136	2.516441	NaN	NaN
0.038182	2.537169	NaN	NaN
0.038227	2.433528	NaN	NaN
0.038273	2.433528	NaN	NaN
0.038318	2.454256	NaN	NaN
0.038364	2.495713	NaN	NaN
0.038409	2.537169	NaN	NaN
0.038455	2.516441	NaN	NaN
0.038500	2.537169	NaN	NaN
0.038545	2.537169	NaN	NaN
0.038591	2.537169	NaN	NaN
0.038636	2.537169	NaN	NaN
0.038682	2.516441	NaN	NaN
0.038727	2.495713	NaN	NaN
0.038773	2.433528	NaN	NaN
0.038818	2.371343	NaN	NaN
0.038864	2.433528	NaN	NaN
0.038909	2.454256	NaN	NaN
0.038955	2.474984	NaN	NaN
0.039000	2.495713	NaN	NaN
0.039045	2.537169	NaN	NaN
0.039091	2.578626	NaN	NaN
0.039136	2.537169	NaN	NaN
0.039182	2.557898	NaN	NaN
0.039227	2.537169	NaN	NaN
0.039273	2.516441	NaN	NaN
0.039318	2.454256	NaN	NaN
0.039364	2.371343	NaN	NaN
0.039409	2.412800	NaN	NaN
0.039455	2.412800	NaN	NaN
0.039500	2.454256	NaN	NaN
0.039545	2.516441	NaN	NaN
0.039591	2.537169	NaN	NaN
0.039636	2.537169	NaN	NaN
0.039682	2.537169	NaN	NaN
0.039727	2.516441	NaN	NaN
0.039773	2.516441	NaN	NaN
0.039818	2.495713	NaN	NaN
0.039864	2.433528	NaN	NaN
0.039909	2.433528	NaN	NaN
0.039955	2.433528	NaN	NaN
0.040000	2.495713	NaN	NaN
0.040045	2.516441	NaN	NaN
0.040091	2.495713	NaN	NaN
0.040136	2.516441	NaN	NaN
0.040182	2.516441	NaN	NaN
0.040227	2.516441	NaN	NaN
0.040273	2.537169	NaN	NaN
0.040318	2.537169	NaN	NaN
0.040364	2.537169	NaN	NaN
0.040409	2.537169	NaN	NaN
0.040455	2.516441	NaN	NaN
0.040500	2.412800	NaN	NaN
0.040545	2.412800	NaN	NaN
0.040591	2.433528	NaN	NaN
0.040636	2.474984	NaN	NaN
0.040682	2.474984	NaN	NaN
0.040727	2.474984	NaN	NaN
0.040773	2.474984	NaN	NaN
0.040818	2.516441	NaN	NaN
0.040864	2.537169	NaN	NaN
0.040909	2.537169	NaN	NaN
0.040955	2.537169	NaN	NaN
0.041000	2.433528	NaN	NaN
0.041045	2.433528	NaN	NaN
0.041091	2.433528	NaN	NaN
0.041136	2.433528	NaN	NaN
0.041182	2.433528	NaN	NaN
0.041227	2.454256	NaN	NaN
0.041273	2.495713	NaN	NaN
0.041318	2.516441	NaN	NaN
0.041364	2.516441	NaN	NaN
0.041409	2.495713	NaN	NaN
0.041455	2.516441	NaN	NaN
0.041500	2.495713	NaN	NaN
0.041545	2.433528	NaN	NaN
0.041591	2.412800	NaN	NaN
0.041636	2.433528	NaN	NaN
0.041682	2.516441	NaN	NaN
0.041727	2.537169	NaN	NaN
0.041773	2.516441	NaN	NaN
0.041818	2.495713	NaN	NaN
0.041864	2.433528	NaN	NaN
0.041909	2.412800	NaN	NaN
0.041955	2.392071	NaN	NaN
0.042000	2.433528	NaN	NaN
0.042045	2.454256	NaN	NaN
0.042091	2.537169	NaN	NaN
0.042136	2.578626	NaN	NaN
0.042182	2.640811	NaN	NaN
0.042227	2.620083	NaN	NaN
0.042273	2.620083	NaN	NaN
0.042318	2.557898	NaN	NaN
0.042364	2.537169	NaN	NaN
0.042409	2.495713	NaN	NaN
0.042455	2.454256	NaN	NaN
0.042500	2.433528	NaN	NaN
0.042545	2.454256	NaN	NaN
0.042591	2.495713	NaN	NaN
0.042636	2.537169	NaN	NaN
0.042682	2.599355	NaN	NaN
0.042727	2.620083	NaN	NaN
0.042773	2.620083	NaN	NaN
0.042818	2.537169	NaN	NaN
0.042864	2.474984	NaN	NaN
0.042909	2.433528	NaN	NaN
0.042955	2.433528	NaN	NaN
0.043000	2.454256	NaN	NaN
0.043045	2.474984	NaN	NaN
0.043091	2.516441	NaN	NaN
0.043136	2.516441	NaN	NaN
0.043182	2.537169	NaN	NaN
0.043227	2.557898	NaN	NaN
0.043273	2.537169	NaN	NaN
0.043318	2.537169	NaN	NaN
0.043364	2.516441	NaN	NaN
0.043409	2.516441	NaN	NaN
0.043455	2.495713	NaN	NaN
0.043500	2.578626	NaN	NaN
0.043545	2.620083	NaN	NaN
0.043591	2.682268	NaN	NaN
0.043636	2.682268	NaN	NaN
0.043682	2.640811	NaN	NaN
0.043727	2.516441	NaN	NaN
0.043773	2.433528	NaN	NaN
0.043818	2.392071	NaN	NaN
0.043864	2.350615	NaN	NaN
0.043909	2.392071	NaN	NaN
0.043955	2.433528	NaN	NaN
0.044000	2.516441	NaN	NaN
0.044045	2.537169	NaN	NaN
0.044091	2.557898	NaN	NaN
0.044136	2.557898	NaN	NaN
0.044182	2.537169	NaN	NaN
0.044227	2.516441	NaN	NaN
0.044273	2.516441	NaN	NaN
0.044318	2.495713	NaN	NaN
0.044364	2.474984	NaN	NaN
0.044409	2.474984	NaN	NaN
0.044455	2.474984	NaN	NaN
0.044500	2.454256	NaN	NaN
0.044545	2.454256	NaN	NaN
0.044591	2.474984	NaN	NaN
0.044636	2.495713	NaN	NaN
0.044682	2.516441	NaN	NaN
0.044727	2.495713	NaN	NaN
0.044773	2.495713	NaN	NaN
0.044818	2.516441	NaN	NaN
0.044864	2.537169	NaN	NaN
0.044909	2.557898	NaN	NaN
0.044955	2.537169	NaN	NaN
0.045000	2.537169	NaN	NaN
0.045045	2.516441	NaN	NaN
0.045091	2.474984	NaN	NaN
0.045136	2.433528	NaN	NaN
0.045182	2.433528	NaN	NaN
0.045227	2.433528	NaN	NaN
0.045273	2.454256	NaN	NaN
0.045318	2.495713	NaN	NaN
0.045364	2.516441	NaN	NaN
0.045409	2.495713	NaN	NaN
0.045455	2.495713	NaN	NaN
0.045500	2.474984	NaN	NaN
0.045545	2.454256	NaN	NaN
0.045591	2.474984	NaN	NaN
0.045636	2.474984	NaN	NaN
0.045682	2.474984	NaN	NaN
0.045727	2.495713	NaN	NaN
0.045773	2.516441	NaN	NaN
0.045818	2.392071	NaN	NaN
0.045864	2.392071	NaN	NaN
0.045909	2.288429	NaN	NaN
0.045955	2.205517	NaN	NaN
0.046000	2.329886	NaN	NaN
0.046045	2.371343	NaN	NaN
0.046091	2.205517	NaN	NaN
0.046136	2.309158	NaN	NaN
0.046182	2.371343	NaN	NaN
0.046227	2.267701	NaN	NaN
0.046273	2.371343	NaN	NaN
0.046318	2.433528	NaN	NaN
0.046364	2.350615	NaN	NaN
0.046409	2.433528	NaN	NaN
0.046455	2.454256	NaN	NaN
0.046500	2.329886	NaN	NaN
