Number of Samples	Sampling Rate (Hz)
1024.000000	22000.000000

Time (s)	Time History Channel 0	Frequency (Hz)	Power Spectrum Channel 0
0.031227	4.195435	NaN	NaN
0.031273	2.537169	NaN	NaN
0.031318	0.547251	NaN	NaN
0.031364	4.299076	NaN	NaN
0.031409	2.205517	NaN	NaN
0.031455	0.713078	NaN	NaN
0.031500	4.464903	NaN	NaN
0.031545	2.039690	NaN	NaN
0.031591	1.024002	NaN	NaN
0.031636	4.651458	NaN	NaN
0.031682	1.708036	NaN	NaN
0.031727	1.148372	NaN	NaN
0.031773	4.527088	NaN	NaN
0.031818	1.397112	NaN	NaN
0.031864	1.376384	NaN	NaN
0.031909	4.506360	NaN	NaN
0.031955	1.127644	NaN	NaN
0.032000	1.666580	NaN	NaN
0.032045	4.547816	NaN	NaN
0.032091	0.961818	NaN	NaN
0.032136	1.977505	NaN	NaN
0.032182	4.506360	NaN	NaN
0.032227	0.733806	NaN	NaN
0.032273	2.205517	NaN	NaN
0.032318	4.340533	NaN	NaN
0.032364	0.567979	NaN	NaN
0.032409	2.557898	NaN	NaN
0.032455	4.216164	NaN	NaN
0.032500	0.422881	NaN	NaN
0.032545	2.868822	NaN	NaN
0.032591	4.071065	NaN	NaN
0.032636	0.339968	NaN	NaN
0.032682	3.159019	NaN	NaN
0.032727	3.884510	NaN	NaN
0.032773	0.277782	NaN	NaN
0.032818	3.304117	NaN	NaN
0.032864	3.552857	NaN	NaN
0.032909	0.215598	NaN	NaN
0.032955	3.635771	NaN	NaN
0.033000	3.366302	NaN	NaN
0.033045	0.298512	NaN	NaN
0.033091	3.905238	NaN	NaN
0.033136	3.138290	NaN	NaN
0.033182	0.360696	NaN	NaN
0.033227	4.091793	NaN	NaN
0.033273	2.848094	NaN	NaN
0.033318	0.422881	NaN	NaN
0.033364	4.174706	NaN	NaN
0.033409	2.474984	NaN	NaN
0.033455	0.547251	NaN	NaN
0.033500	4.361261	NaN	NaN
0.033545	2.246973	NaN	NaN
0.033591	0.795991	NaN	NaN
0.033636	4.547816	NaN	NaN
0.033682	1.977505	NaN	NaN
0.033727	1.003274	NaN	NaN
0.033773	4.589272	NaN	NaN
0.033818	1.687308	NaN	NaN
0.033864	1.169101	NaN	NaN
0.033909	4.527088	NaN	NaN
0.033955	1.355656	NaN	NaN
0.034000	1.438569	NaN	NaN
0.034045	4.610002	NaN	NaN
0.034091	1.148372	NaN	NaN
0.034136	1.728765	NaN	NaN
0.034182	4.568544	NaN	NaN
0.034227	0.920361	NaN	NaN
0.034273	2.039690	NaN	NaN
0.034318	4.506360	NaN	NaN
0.034364	0.754534	NaN	NaN
0.034409	2.309158	NaN	NaN
0.034455	4.299076	NaN	NaN
0.034500	0.526523	NaN	NaN
0.034545	2.578626	NaN	NaN
0.034591	4.216164	NaN	NaN
0.034636	0.443609	NaN	NaN
0.034682	2.910279	NaN	NaN
0.034727	4.050337	NaN	NaN
0.034773	0.339968	NaN	NaN
0.034818	3.179748	NaN	NaN
0.034864	3.822325	NaN	NaN
0.034909	0.298512	NaN	NaN
0.034955	3.387031	NaN	NaN
0.035000	3.552857	NaN	NaN
0.035045	0.277782	NaN	NaN
0.035091	3.718683	NaN	NaN
0.035136	3.366302	NaN	NaN
0.035182	0.360696	NaN	NaN
0.035227	3.925967	NaN	NaN
0.035273	3.096834	NaN	NaN
0.035318	0.402153	NaN	NaN
0.035364	4.133250	NaN	NaN
0.035409	2.785910	NaN	NaN
0.035455	0.505795	NaN	NaN
0.035500	4.257620	NaN	NaN
0.035545	2.454256	NaN	NaN
0.035591	0.630164	NaN	NaN
0.035636	4.423447	NaN	NaN
0.035682	2.226245	NaN	NaN
0.035727	0.858175	NaN	NaN
0.035773	4.527088	NaN	NaN
0.035818	1.936049	NaN	NaN
0.035864	1.065459	NaN	NaN
0.035909	4.589272	NaN	NaN
0.035955	1.666580	NaN	NaN
0.036000	1.293470	NaN	NaN
0.036045	4.589272	NaN	NaN
0.036091	1.293470	NaN	NaN
0.036136	1.480025	NaN	NaN
0.036182	4.547816	NaN	NaN
0.036227	1.106915	NaN	NaN
0.036273	1.790950	NaN	NaN
0.036318	4.547816	NaN	NaN
0.036364	0.920361	NaN	NaN
0.036409	2.122603	NaN	NaN
0.036455	4.485631	NaN	NaN
0.036500	0.754534	NaN	NaN
0.036545	2.412800	NaN	NaN
0.036591	4.361261	NaN	NaN
0.036636	0.588708	NaN	NaN
0.036682	2.661539	NaN	NaN
0.036727	4.112521	NaN	NaN
0.036773	0.402153	NaN	NaN
0.036818	2.931007	NaN	NaN
0.036864	3.988152	NaN	NaN
0.036909	0.381424	NaN	NaN
0.036955	3.283389	NaN	NaN
0.037000	3.822325	NaN	NaN
0.037045	0.360696	NaN	NaN
0.037091	3.552857	NaN	NaN
0.037136	3.532128	NaN	NaN
0.037182	0.236326	NaN	NaN
0.037227	3.718683	NaN	NaN
0.037273	3.283389	NaN	NaN
0.037318	0.339968	NaN	NaN
0.037364	3.988152	NaN	NaN
0.037409	3.055377	NaN	NaN
0.037455	0.464337	NaN	NaN
0.037500	4.174706	NaN	NaN
0.037545	2.765181	NaN	NaN
0.037591	0.547251	NaN	NaN
0.037636	4.340533	NaN	NaN
0.037682	2.454256	NaN	NaN
0.037727	0.630164	NaN	NaN
0.037773	4.423447	NaN	NaN
0.037818	2.122603	NaN	NaN
0.037864	0.816719	NaN	NaN
0.037909	4.506360	NaN	NaN
0.037955	1.853135	NaN	NaN
0.038000	1.106915	NaN	NaN
0.038045	4.630730	NaN	NaN
0.038091	1.666580	NaN	NaN
0.038136	1.355656	NaN	NaN
0.038182	4.672186	NaN	NaN
0.038227	1.376384	NaN	NaN
0.038273	1.521482	NaN	NaN
0.038318	4.589272	NaN	NaN
0.038364	1.044730	NaN	NaN
0.038409	1.811678	NaN	NaN
0.038455	4.547816	NaN	NaN
0.038500	0.878904	NaN	NaN
0.038545	2.164060	NaN	NaN
0.038591	4.506360	NaN	NaN
0.038636	0.733806	NaN	NaN
0.038682	2.495713	NaN	NaN
0.038727	4.423447	NaN	NaN
0.038773	0.485066	NaN	NaN
0.038818	2.661539	NaN	NaN
0.038864	4.133250	NaN	NaN
0.038909	0.381424	NaN	NaN
0.038955	3.013921	NaN	NaN
0.039000	4.029609	NaN	NaN
0.039045	0.360696	NaN	NaN
0.039091	3.366302	NaN	NaN
0.039136	3.843054	NaN	NaN
0.039182	0.339968	NaN	NaN
0.039227	3.615042	NaN	NaN
0.039273	3.573586	NaN	NaN
0.039318	0.277782	NaN	NaN
0.039364	3.739412	NaN	NaN
0.039409	3.262661	NaN	NaN
0.039455	0.319240	NaN	NaN
0.039500	4.029609	NaN	NaN
0.039545	3.055377	NaN	NaN
0.039591	0.464337	NaN	NaN
0.039636	4.278348	NaN	NaN
0.039682	2.765181	NaN	NaN
0.039727	0.588708	NaN	NaN
0.039773	4.423447	NaN	NaN
0.039818	2.288429	NaN	NaN
0.039864	0.464337	NaN	NaN
0.039909	4.257620	NaN	NaN
0.039955	1.832407	NaN	NaN
0.040000	0.754534	NaN	NaN
0.040045	4.506360	NaN	NaN
0.040091	1.645852	NaN	NaN
0.040136	1.024002	NaN	NaN
0.040182	4.568544	NaN	NaN
0.040227	1.417840	NaN	NaN
0.040273	1.334927	NaN	NaN
0.040318	4.589272	NaN	NaN
0.040364	1.210557	NaN	NaN
0.040409	1.542211	NaN	NaN
0.040455	4.423447	NaN	NaN
0.040500	0.920361	NaN	NaN
0.040545	1.645852	NaN	NaN
0.040591	4.278348	NaN	NaN
0.040636	0.671621	NaN	NaN
0.040682	1.956777	NaN	NaN
0.040727	4.195435	NaN	NaN
0.040773	0.464337	NaN	NaN
0.040818	2.288429	NaN	NaN
0.040864	4.050337	NaN	NaN
0.040909	0.257054	NaN	NaN
0.040955	2.578626	NaN	NaN
0.041000	3.905238	NaN	NaN
0.041045	0.360696	NaN	NaN
0.041091	3.096834	NaN	NaN
0.041136	3.905238	NaN	NaN
0.041182	0.194870	NaN	NaN
0.041227	3.221204	NaN	NaN
0.041273	3.573586	NaN	NaN
0.041318	0.070499	NaN	NaN
0.041364	3.304117	NaN	NaN
0.041409	3.241932	NaN	NaN
0.041455	0.194870	NaN	NaN
0.041500	3.656499	NaN	NaN
0.041545	3.159019	NaN	NaN
0.041591	0.464337	NaN	NaN
0.041636	4.071065	NaN	NaN
0.041682	3.117562	NaN	NaN
0.041727	0.671621	NaN	NaN
0.041773	4.195435	NaN	NaN
0.041818	2.661539	NaN	NaN
0.041864	0.609436	NaN	NaN
0.041909	4.195435	NaN	NaN
0.041955	2.329886	NaN	NaN
0.042000	0.795991	NaN	NaN
0.042045	4.485631	NaN	NaN
0.042091	2.164060	NaN	NaN
0.042136	1.065459	NaN	NaN
0.042182	4.692915	NaN	NaN
0.042227	1.956777	NaN	NaN
0.042273	1.334927	NaN	NaN
0.042318	4.755099	NaN	NaN
0.042364	1.687308	NaN	NaN
0.042409	1.562939	NaN	NaN
0.042455	4.755099	NaN	NaN
0.042500	1.417840	NaN	NaN
0.042545	1.811678	NaN	NaN
0.042591	4.630730	NaN	NaN
0.042636	1.065459	NaN	NaN
0.042682	1.977505	NaN	NaN
0.042727	4.568544	NaN	NaN
0.042773	0.941089	NaN	NaN
0.042818	2.371343	NaN	NaN
0.042864	4.527088	NaN	NaN
0.042909	0.816719	NaN	NaN
0.042955	2.702996	NaN	NaN
0.043000	4.402719	NaN	NaN
0.043045	0.650892	NaN	NaN
0.043091	2.931007	NaN	NaN
0.043136	4.216164	NaN	NaN
0.043182	0.464337	NaN	NaN
0.043227	3.138290	NaN	NaN
0.043273	3.967423	NaN	NaN
0.043318	0.485066	NaN	NaN
0.043364	3.490672	NaN	NaN
0.043409	3.780869	NaN	NaN
0.043455	0.464337	NaN	NaN
0.043500	3.739412	NaN	NaN
0.043545	3.532128	NaN	NaN
0.043591	0.464337	NaN	NaN
0.043636	3.967423	NaN	NaN
0.043682	3.262661	NaN	NaN
0.043727	0.443609	NaN	NaN
0.043773	4.091793	NaN	NaN
0.043818	2.993193	NaN	NaN
0.043864	0.588708	NaN	NaN
0.043909	4.299076	NaN	NaN
0.043955	2.682268	NaN	NaN
0.044000	0.671621	NaN	NaN
0.044045	4.402719	NaN	NaN
0.044091	2.433528	NaN	NaN
0.044136	0.878904	NaN	NaN
0.044182	4.547816	NaN	NaN
0.044227	2.039690	NaN	NaN
0.044273	0.961818	NaN	NaN
0.044318	4.527088	NaN	NaN
0.044364	1.728765	NaN	NaN
0.044409	1.231285	NaN	NaN
0.044455	4.672186	NaN	NaN
0.044500	1.625123	NaN	NaN
0.044545	1.583667	NaN	NaN
0.044591	4.692915	NaN	NaN
0.044636	1.334927	NaN	NaN
0.044682	1.749494	NaN	NaN
0.044727	4.589272	NaN	NaN
0.044773	1.044730	NaN	NaN
0.044818	1.936049	NaN	NaN
0.044864	4.485631	NaN	NaN
0.044909	0.816719	NaN	NaN
0.044955	2.329886	NaN	NaN
0.045000	4.423447	NaN	NaN
0.045045	0.671621	NaN	NaN
0.045091	2.640811	NaN	NaN
0.045136	4.319805	NaN	NaN
0.045182	0.547251	NaN	NaN
0.045227	2.951735	NaN	NaN
0.045273	4.153978	NaN	NaN
0.045318	0.422881	NaN	NaN
0.045364	3.138290	NaN	NaN
0.045409	3.905238	NaN	NaN
0.045455	0.381424	NaN	NaN
0.045500	3.490672	NaN	NaN
0.045545	3.760140	NaN	NaN
0.045591	0.402153	NaN	NaN
0.045636	3.780869	NaN	NaN
0.045682	3.490672	NaN	NaN
0.045727	0.381424	NaN	NaN
0.045773	3.946695	NaN	NaN
0.045818	3.179748	NaN	NaN
0.045864	0.422881	NaN	NaN
0.045909	4.050337	NaN	NaN
0.045955	2.848094	NaN	NaN
0.046000	0.485066	NaN	NaN
0.046045	4.299076	NaN	NaN
0.046091	2.620083	NaN	NaN
0.046136	0.671621	NaN	NaN
0.046182	4.464903	NaN	NaN
0.046227	2.350615	NaN	NaN
0.046273	0.858175	NaN	NaN
0.046318	4.589272	NaN	NaN
0.046364	2.039690	NaN	NaN
0.046409	1.065459	NaN	NaN
0.046455	4.568544	NaN	NaN
0.046500	1.666580	NaN	NaN
