Number of Samples	Sampling Rate (Hz)
1024.000000	22000.000000

Time (s)	Time History Channel 0	Frequency (Hz)	Power Spectrum Channel 0
0.031227	0.858175	NaN	NaN
0.031273	0.878904	NaN	NaN
0.031318	0.858175	NaN	NaN
0.031364	0.878904	NaN	NaN
0.031409	0.899632	NaN	NaN
0.031455	0.899632	NaN	NaN
0.031500	0.878904	NaN	NaN
0.031545	0.899632	NaN	NaN
0.031591	1.024002	NaN	NaN
0.031636	1.148372	NaN	NaN
0.031682	1.231285	NaN	NaN
0.031727	1.293470	NaN	NaN
0.031773	1.355656	NaN	NaN
0.031818	1.500753	NaN	NaN
0.031864	1.604395	NaN	NaN
0.031909	1.666580	NaN	NaN
0.031955	1.728765	NaN	NaN
0.032000	1.832407	NaN	NaN
0.032045	1.894591	NaN	NaN
0.032091	1.956777	NaN	NaN
0.032136	1.998233	NaN	NaN
0.032182	2.081146	NaN	NaN
0.032227	2.164060	NaN	NaN
0.032273	2.184788	NaN	NaN
0.032318	2.309158	NaN	NaN
0.032364	2.454256	NaN	NaN
0.032409	2.620083	NaN	NaN
0.032455	2.785910	NaN	NaN
0.032500	2.910279	NaN	NaN
0.032545	3.034649	NaN	NaN
0.032591	3.159019	NaN	NaN
0.032636	3.221204	NaN	NaN
0.032682	3.304117	NaN	NaN
0.032727	3.345573	NaN	NaN
0.032773	3.345573	NaN	NaN
0.032818	3.324845	NaN	NaN
0.032864	3.407759	NaN	NaN
0.032909	3.511400	NaN	NaN
0.032955	3.615042	NaN	NaN
0.033000	3.677227	NaN	NaN
0.033045	3.780869	NaN	NaN
0.033091	3.863782	NaN	NaN
0.033136	3.946695	NaN	NaN
0.033182	4.029609	NaN	NaN
0.033227	4.071065	NaN	NaN
0.033273	4.133250	NaN	NaN
0.033318	4.112521	NaN	NaN
0.033364	4.112521	NaN	NaN
0.033409	4.153978	NaN	NaN
0.033455	4.174706	NaN	NaN
0.033500	4.174706	NaN	NaN
0.033545	4.195435	NaN	NaN
0.033591	4.236892	NaN	NaN
0.033636	4.278348	NaN	NaN
0.033682	4.278348	NaN	NaN
0.033727	4.257620	NaN	NaN
0.033773	4.278348	NaN	NaN
0.033818	4.236892	NaN	NaN
0.033864	4.195435	NaN	NaN
0.033909	4.091793	NaN	NaN
0.033955	4.153978	NaN	NaN
0.034000	4.133250	NaN	NaN
0.034045	4.091793	NaN	NaN
0.034091	4.029609	NaN	NaN
0.034136	3.905238	NaN	NaN
0.034182	3.843054	NaN	NaN
0.034227	3.739412	NaN	NaN
0.034273	3.656499	NaN	NaN
0.034318	3.594314	NaN	NaN
0.034364	3.532128	NaN	NaN
0.034409	3.511400	NaN	NaN
0.034455	3.366302	NaN	NaN
0.034500	3.345573	NaN	NaN
0.034545	3.304117	NaN	NaN
0.034591	3.200476	NaN	NaN
0.034636	3.096834	NaN	NaN
0.034682	2.951735	NaN	NaN
0.034727	2.785910	NaN	NaN
0.034773	2.640811	NaN	NaN
0.034818	2.537169	NaN	NaN
0.034864	2.433528	NaN	NaN
0.034909	2.371343	NaN	NaN
0.034955	2.309158	NaN	NaN
0.035000	2.226245	NaN	NaN
0.035045	2.164060	NaN	NaN
0.035091	2.039690	NaN	NaN
0.035136	1.894591	NaN	NaN
0.035182	1.770222	NaN	NaN
0.035227	1.645852	NaN	NaN
0.035273	1.542211	NaN	NaN
0.035318	1.500753	NaN	NaN
0.035364	1.459297	NaN	NaN
0.035409	1.438569	NaN	NaN
0.035455	1.417840	NaN	NaN
0.035500	1.334927	NaN	NaN
0.035545	1.210557	NaN	NaN
0.035591	1.169101	NaN	NaN
0.035636	1.065459	NaN	NaN
0.035682	0.961818	NaN	NaN
0.035727	0.878904	NaN	NaN
0.035773	0.878904	NaN	NaN
0.035818	0.858175	NaN	NaN
0.035864	0.837447	NaN	NaN
0.035909	0.837447	NaN	NaN
0.035955	0.816719	NaN	NaN
0.036000	0.754534	NaN	NaN
0.036045	0.713078	NaN	NaN
0.036091	0.630164	NaN	NaN
0.036136	0.630164	NaN	NaN
0.036182	0.650892	NaN	NaN
0.036227	0.692349	NaN	NaN
0.036273	0.733806	NaN	NaN
0.036318	0.795991	NaN	NaN
0.036364	0.858175	NaN	NaN
0.036409	0.878904	NaN	NaN
0.036455	0.941089	NaN	NaN
0.036500	0.961818	NaN	NaN
0.036545	1.003274	NaN	NaN
0.036591	1.003274	NaN	NaN
0.036636	1.003274	NaN	NaN
0.036682	1.106915	NaN	NaN
0.036727	1.231285	NaN	NaN
0.036773	1.355656	NaN	NaN
0.036818	1.480025	NaN	NaN
0.036864	1.562939	NaN	NaN
0.036909	1.625123	NaN	NaN
0.036955	1.687308	NaN	NaN
0.037000	1.728765	NaN	NaN
0.037045	1.832407	NaN	NaN
0.037091	1.873863	NaN	NaN
0.037136	1.915320	NaN	NaN
0.037182	1.956777	NaN	NaN
0.037227	2.101874	NaN	NaN
0.037273	2.267701	NaN	NaN
0.037318	2.392071	NaN	NaN
0.037364	2.537169	NaN	NaN
0.037409	2.640811	NaN	NaN
0.037455	2.723724	NaN	NaN
0.037500	2.827366	NaN	NaN
0.037545	2.868822	NaN	NaN
0.037591	2.951735	NaN	NaN
0.037636	3.034649	NaN	NaN
0.037682	3.179748	NaN	NaN
0.037727	3.200476	NaN	NaN
0.037773	3.345573	NaN	NaN
0.037818	3.428487	NaN	NaN
0.037864	3.532128	NaN	NaN
0.037909	3.573586	NaN	NaN
0.037955	3.594314	NaN	NaN
0.038000	3.615042	NaN	NaN
0.038045	3.677227	NaN	NaN
0.038091	3.697955	NaN	NaN
0.038136	3.801597	NaN	NaN
0.038182	3.884510	NaN	NaN
0.038227	3.988152	NaN	NaN
0.038273	4.008880	NaN	NaN
0.038318	4.091793	NaN	NaN
0.038364	4.091793	NaN	NaN
0.038409	4.091793	NaN	NaN
0.038455	4.071065	NaN	NaN
0.038500	4.091793	NaN	NaN
0.038545	4.153978	NaN	NaN
0.038591	4.236892	NaN	NaN
0.038636	4.319805	NaN	NaN
0.038682	4.361261	NaN	NaN
0.038727	4.361261	NaN	NaN
0.038773	4.278348	NaN	NaN
0.038818	4.195435	NaN	NaN
0.038864	4.153978	NaN	NaN
0.038909	4.071065	NaN	NaN
0.038955	4.008880	NaN	NaN
0.039000	3.946695	NaN	NaN
0.039045	3.925967	NaN	NaN
0.039091	3.884510	NaN	NaN
0.039136	3.863782	NaN	NaN
0.039182	3.905238	NaN	NaN
0.039227	3.863782	NaN	NaN
0.039273	3.822325	NaN	NaN
0.039318	3.697955	NaN	NaN
0.039364	3.532128	NaN	NaN
0.039409	3.428487	NaN	NaN
0.039455	3.345573	NaN	NaN
0.039500	3.221204	NaN	NaN
0.039545	3.138290	NaN	NaN
0.039591	3.076106	NaN	NaN
0.039636	3.013921	NaN	NaN
0.039682	2.951735	NaN	NaN
0.039727	2.910279	NaN	NaN
0.039773	2.806638	NaN	NaN
0.039818	2.682268	NaN	NaN
0.039864	2.557898	NaN	NaN
0.039909	2.309158	NaN	NaN
0.039955	2.164060	NaN	NaN
0.040000	2.039690	NaN	NaN
0.040045	1.956777	NaN	NaN
0.040091	1.894591	NaN	NaN
0.040136	1.873863	NaN	NaN
0.040182	1.853135	NaN	NaN
0.040227	1.770222	NaN	NaN
0.040273	1.687308	NaN	NaN
0.040318	1.625123	NaN	NaN
0.040364	1.521482	NaN	NaN
0.040409	1.355656	NaN	NaN
0.040455	1.293470	NaN	NaN
0.040500	1.210557	NaN	NaN
0.040545	1.106915	NaN	NaN
0.040591	1.024002	NaN	NaN
0.040636	0.961818	NaN	NaN
0.040682	0.878904	NaN	NaN
0.040727	0.837447	NaN	NaN
0.040773	0.837447	NaN	NaN
0.040818	0.837447	NaN	NaN
0.040864	0.837447	NaN	NaN
0.040909	0.816719	NaN	NaN
0.040955	0.733806	NaN	NaN
0.041000	0.692349	NaN	NaN
0.041045	0.713078	NaN	NaN
0.041091	0.775263	NaN	NaN
0.041136	0.816719	NaN	NaN
0.041182	0.878904	NaN	NaN
0.041227	0.878904	NaN	NaN
0.041273	0.899632	NaN	NaN
0.041318	0.899632	NaN	NaN
0.041364	0.858175	NaN	NaN
0.041409	0.837447	NaN	NaN
0.041455	0.795991	NaN	NaN
0.041500	0.733806	NaN	NaN
0.041545	0.630164	NaN	NaN
0.041591	0.713078	NaN	NaN
0.041636	0.878904	NaN	NaN
0.041682	1.086187	NaN	NaN
0.041727	1.293470	NaN	NaN
0.041773	1.438569	NaN	NaN
0.041818	1.562939	NaN	NaN
0.041864	1.645852	NaN	NaN
0.041909	1.687308	NaN	NaN
0.041955	1.687308	NaN	NaN
0.042000	1.728765	NaN	NaN
0.042045	1.708036	NaN	NaN
0.042091	1.770222	NaN	NaN
0.042136	1.873863	NaN	NaN
0.042182	2.018962	NaN	NaN
0.042227	2.164060	NaN	NaN
0.042273	2.309158	NaN	NaN
0.042318	2.392071	NaN	NaN
0.042364	2.454256	NaN	NaN
0.042409	2.516441	NaN	NaN
0.042455	2.578626	NaN	NaN
0.042500	2.702996	NaN	NaN
0.042545	2.910279	NaN	NaN
0.042591	3.034649	NaN	NaN
0.042636	3.117562	NaN	NaN
0.042682	3.283389	NaN	NaN
0.042727	3.345573	NaN	NaN
0.042773	3.428487	NaN	NaN
0.042818	3.449216	NaN	NaN
0.042864	3.511400	NaN	NaN
0.042909	3.552857	NaN	NaN
0.042955	3.615042	NaN	NaN
0.043000	3.697955	NaN	NaN
0.043045	3.780869	NaN	NaN
0.043091	3.863782	NaN	NaN
0.043136	3.925967	NaN	NaN
0.043182	3.946695	NaN	NaN
0.043227	4.050337	NaN	NaN
0.043273	4.091793	NaN	NaN
0.043318	4.133250	NaN	NaN
0.043364	4.174706	NaN	NaN
0.043409	4.174706	NaN	NaN
0.043455	4.195435	NaN	NaN
0.043500	4.195435	NaN	NaN
0.043545	4.216164	NaN	NaN
0.043591	4.236892	NaN	NaN
0.043636	4.257620	NaN	NaN
0.043682	4.278348	NaN	NaN
0.043727	4.195435	NaN	NaN
0.043773	4.195435	NaN	NaN
0.043818	4.195435	NaN	NaN
0.043864	4.216164	NaN	NaN
0.043909	4.153978	NaN	NaN
0.043955	4.112521	NaN	NaN
0.044000	4.050337	NaN	NaN
0.044045	4.008880	NaN	NaN
0.044091	3.988152	NaN	NaN
0.044136	3.967423	NaN	NaN
0.044182	3.925967	NaN	NaN
0.044227	3.780869	NaN	NaN
0.044273	3.697955	NaN	NaN
0.044318	3.677227	NaN	NaN
0.044364	3.615042	NaN	NaN
0.044409	3.511400	NaN	NaN
0.044455	3.428487	NaN	NaN
0.044500	3.324845	NaN	NaN
0.044545	3.179748	NaN	NaN
0.044591	3.055377	NaN	NaN
0.044636	2.951735	NaN	NaN
0.044682	2.931007	NaN	NaN
0.044727	2.868822	NaN	NaN
0.044773	2.785910	NaN	NaN
0.044818	2.599355	NaN	NaN
0.044864	2.557898	NaN	NaN
0.044909	2.454256	NaN	NaN
0.044955	2.329886	NaN	NaN
0.045000	2.205517	NaN	NaN
0.045045	2.101874	NaN	NaN
0.045091	2.018962	NaN	NaN
0.045136	1.936049	NaN	NaN
0.045182	1.853135	NaN	NaN
0.045227	1.604395	NaN	NaN
0.045273	1.417840	NaN	NaN
0.045318	1.417840	NaN	NaN
0.045364	1.169101	NaN	NaN
0.045409	1.189829	NaN	NaN
0.045455	1.127644	NaN	NaN
0.045500	1.024002	NaN	NaN
0.045545	1.044730	NaN	NaN
0.045591	0.941089	NaN	NaN
0.045636	0.899632	NaN	NaN
0.045682	0.961818	NaN	NaN
0.045727	0.775263	NaN	NaN
0.045773	0.837447	NaN	NaN
0.045818	0.858175	NaN	NaN
0.045864	0.692349	NaN	NaN
0.045909	0.588708	NaN	NaN
0.045955	0.505795	NaN	NaN
0.046000	0.443609	NaN	NaN
0.046045	0.443609	NaN	NaN
0.046091	0.505795	NaN	NaN
0.046136	0.443609	NaN	NaN
0.046182	0.422881	NaN	NaN
0.046227	0.547251	NaN	NaN
0.046273	0.547251	NaN	NaN
0.046318	0.526523	NaN	NaN
0.046364	0.630164	NaN	NaN
0.046409	0.630164	NaN	NaN
0.046455	0.733806	NaN	NaN
0.046500	0.754534	NaN	NaN
